gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlySpend,ServiceCount,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0,-0.6315077871238494,1,1,0.37570820312504183,-0.46953356177332617,0.24453744826109655,-0.5761835606984258,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,1.4585229840085299,1,0,0.7094470237336891,1.5290328805415205,0.6499106917339383,-0.03430239209256088,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,-0.1397358409750543,1,1,0.12206669946246962,-0.1443040523010224,0.0914906625551823,1.049459945119169,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,1,0,0.6798840692729375,1,0,-1.4848857217681666,-0.5583749153647635,-1.4668758730368734,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1,0,0,-0.34464081853705225,1,0,0.16044666383246425,-0.24927230668097233,0.2325296477571077,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2462227198098432,1,0,0.14876580511116178,-0.9497004505038031,0.24527062468264246,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,1.0487130288845339,1,1,-0.009760134677945651,0.66091585451146,0.008082153191843957,1.049459945119169,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,0,1.5814659705457286,1,0,-1.3797579932764428,-0.27596662946359934,-1.3841661264183227,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,-1.2872037153222429,1,1,-1.5032413569016423,-1.0048540099720409,-1.4971964587638333,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,1,1,0.22909311863654203,1,1,-1.5015726627985988,-0.6845662594280911,-1.5143836576141825,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,-0.8364127646858474,1,0,-1.4982352745925125,-0.904893698791807,-1.4836245485605462,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,0.9257700423473351,1,0,-1.529940462550334,-0.5048980241043601,-1.4700022787646685,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,0.6389030737605379,1,0,-1.2979919822273243,-0.46439325003088644,-1.3048007827442802,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,0,0,-0.9593557512230462,0,0,-0.815739386447829,-0.8551672495752438,-0.83965125830255,-0.03430239209256088,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,0.10615013209934325,1,1,1.1700065961736221,0.5427328072829204,1.1830144400522498,0.5075787765133041,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2052417242974438,1,1,0.5392402252232786,-0.9106296689765038,0.4222594128438721,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2872037153222429,1,1,0.3373282387550472,-0.9805202595346543,0.3358423519576379,-0.5761835606984258,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.4175419884961302,1,1,0.7745260937523754,1.5446303071591383,0.7094894831833081,-0.03430239209256088,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,-1.2052417242974438,1,1,1.340213394684032,-0.8711176589734582,1.414393746480063,1.049459945119169,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1,1,1,0,-1.2052417242974438,1,1,0.5075350372654576,-0.9148875237674515,0.31534599777308253,-0.5761835606984258,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-0.34464081853705225,1,1,-1.3714145227612264,-0.7545671571051783,-1.3534450017126936,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,-0.7544507736610482,1,0,-1.3230223937729728,-0.8494092179667598,-1.2826969683497873,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,1.2126370109341322,1,0,0.20717009871767506,0.9661797754562619,0.23864996275990666,1.049459945119169,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,-1.1232797332726445,1,0,0.1587779697294211,-0.8680731824908114,0.027732292567102447,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.5814659705457286,1,0,-1.5132535215199017,-0.4285213749527447,-1.54602256629598,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,0.7618460602977367,1,1,1.5471314634613933,1.5102365474747454,1.5610942020267553,1.591341113725034,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,-0.8364127646858474,0,0,-1.2012077242508163,-0.8773610419052628,-1.3107904267880774,-0.5761835606984258,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,0,0.22909311863654203,1,0,0.9947937153540823,0.570816999764147,0.9742177759234089,0.5075787765133041,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,0,0,0,1.4175419884961302,1,0,0.011932888661616134,0.9106952946312148,-0.0032528373006022993,0.5075787765133041,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0,1,1,0,-1.2052417242974438,1,1,0.9814441625297362,-0.8903993433635541,0.9302366233097501,-0.03430239209256088,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,1,1,1.2126370109341322,1,1,1.0315049856210332,1.6421638617227698,1.0599604970698036,0.5075787765133041,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,0.14713112761174285,1,0,-0.47198840122092234,-0.21291508027951003,-0.49121323716510507,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,0,1.5814659705457286,1,0,-1.3263597819790591,-0.2241002221396686,-1.3291372775170394,-1.1180647293042907,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,1,1,0,0.7618460602977367,1,1,0.9497389745719151,1.121426014647457,0.9868052574343736,0.5075787765133041,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,1,0,1.2945990019589315,1,1,0.16545274614159414,0.9632676675163387,0.16004803038317678,0.5075787765133041,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
1,0,1,1,1.2536180064465319,1,1,-0.4853379540452682,0.40756246373816357,-0.46747228637218347,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0,-1.2872037153222429,1,1,-0.16828607446705332,-0.9872048709422048,-0.16770321436022764,-0.5761835606984258,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.5905267916114498,1,1,0.5158785077806737,-0.37312513982284673,0.5140313770756213,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.3520361051737408,1,1,0.5025289549563277,0.5036399643318336,0.6209537995532161,-0.5761835606984258,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,-1.2462227198098432,1,0,-0.5020248950757006,-0.9629593661999676,-0.2541202752464621,-0.5761835606984258,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,0,-0.4266028095618514,1,1,0.1354162522868157,-0.32807571244919026,0.18083552596239957,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.1642607287850442,0,1,-1.3664084404520969,-0.9713647686629269,-1.3688172673511099,-1.1180647293042907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,1.5814659705457286,1,0,0.19715793409941526,1.2916519605902257,0.2790346036448289,1.049459945119169,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
1,0,1,0,1.4175419884961302,1,0,-1.5199282979320745,-0.42461650294239345,-1.5045632403606217,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,0.3520361051737408,1,0,0.16879013434768042,0.25172056610471133,0.1581036971798999,-1.1180647293042907,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.5905267916114498,1,1,-1.523265686138161,-0.8419965795742287,-1.4481713953764501,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.6224469660581282,1,1,0.2605683100150584,1.3094114067389984,0.26364348271294225,1.591341113725034,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,1,1,1.1716560154217326,1,0,-1.516590909725988,-0.43502949496999677,-1.4522715743371621,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,0,-1.2872037153222429,1,1,-1.4865544158712098,-1.0046333957341678,-1.4805777932087882,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,0.9257700423473351,1,1,-0.01476621698707555,0.5822227558621785,0.018939507700705842,0.5075787765133041,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
1,1,0,0,0.5569410827357387,1,1,0.8713103517288827,0.8069183571357789,0.8145683025443823,0.5075787765133041,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,0,1,1,-0.1397358409750543,1,1,-1.4865544158712098,-0.7248062964161174,-1.4163953607203381,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0,-0.9593557512230462,1,1,0.31229782720939864,-0.7389035462161988,0.13346393586508906,-1.1180647293042907,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.5495457960990502,1,0,-1.5032413569016423,-0.8426804837116348,-1.4887121926646787,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.2872037153222429,1,1,-0.6722316935861107,-0.9938674209259678,-0.6695869141225889,-1.1180647293042907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,0.5159600872233392,1,0,0.3323221564459178,0.5218847618039265,0.4036834377901217,1.049459945119169,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0,0,0,0,-1.2872037153222429,1,1,-0.5137057537970032,-0.9917715856661748,-0.5117095913496607,-0.5761835606984258,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0.02418814107454407,1,1,-0.3518424258018093,-0.279011105946246,-0.48975280897996465,-0.5761835606984258,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-0.2216978319998535,1,0,-0.3918910842748468,-0.3689114078794734,-0.36786580837877036,-0.03430239209256088,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.467583805074251,1,1,-1.5099161333138151,-0.8300172264577275,-1.5078798866206478,-1.1180647293042907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,-0.6315077871238494,1,1,1.0498606207545094,-0.3129636371548931,0.9383178567561247,0.5075787765133041,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
